ticker,response,table,crawl_datime
ADC,"{""exerciseDate"":{""0"":""22\/03\/23"",""1"":""14\/03\/22"",""2"":""27\/05\/21"",""3"":""10\/03\/20"",""4"":""08\/03\/19"",""5"":""27\/02\/18"",""6"":""08\/03\/17"",""7"":""08\/04\/16"",""8"":""18\/01\/16"",""9"":""23\/10\/14"",""10"":""06\/08\/13"",""11"":""25\/02\/13"",""12"":""25\/02\/13"",""13"":""28\/12\/11"",""14"":""09\/02\/11""},""cashYear"":{""0"":2022,""1"":2021,""2"":2020,""3"":2019,""4"":2018,""5"":2017,""6"":2016,""7"":2015,""8"":2016,""9"":2014,""10"":2013,""11"":2011,""12"":2012,""13"":2011,""14"":2010},""cashDividendPercentage"":{""0"":0.15,""1"":0.14,""2"":0.15,""3"":0.14,""4"":0.14,""5"":0.14,""6"":0.14,""7"":0.15,""8"":0.2,""9"":0.2,""10"":0.1,""11"":0.02,""12"":0.08,""13"":0.15,""14"":0.15},""issueMethod"":{""0"":""cash"",""1"":""cash"",""2"":""cash"",""3"":""cash"",""4"":""cash"",""5"":""cash"",""6"":""cash"",""7"":""cash"",""8"":""share"",""9"":""share"",""10"":""share"",""11"":""cash"",""12"":""cash"",""13"":""cash"",""14"":""cash""}}",dividend_history_final,2402041432
ADP,"{""exerciseDate"":{""0"":""14\/11\/23"",""1"":""17\/05\/23"",""2"":""14\/03\/23"",""3"":""14\/11\/22"",""4"":""20\/06\/22"",""5"":""23\/03\/22"",""6"":""09\/11\/21"",""7"":""11\/06\/21"",""8"":""22\/03\/21"",""9"":""02\/12\/20"",""10"":""30\/09\/20"",""11"":""08\/07\/20"",""12"":""31\/03\/20"",""13"":""03\/12\/19"",""14"":""16\/09\/19"",""15"":""28\/06\/19"",""16"":""29\/03\/19"",""17"":""28\/11\/18"",""18"":""25\/09\/18"",""19"":""28\/06\/18""},""cashYear"":{""0"":2023,""1"":2023,""2"":2022,""3"":2022,""4"":2022,""5"":2021,""6"":2021,""7"":2021,""8"":2020,""9"":2020,""10"":2020,""11"":2020,""12"":2019,""13"":2019,""14"":2019,""15"":2019,""16"":2018,""17"":2018,""18"":2018,""19"":2018},""cashDividendPercentage"":{""0"":0.06,""1"":0.08,""2"":0.06,""3"":0.06,""4"":0.05,""5"":0.08,""6"":0.04,""7"":0.1,""8"":0.1,""9"":0.05,""10"":0.05,""11"":0.1,""12"":0.06,""13"":0.05,""14"":0.04,""15"":0.07,""16"":0.04,""17"":0.04,""18"":0.04,""19"":0.06},""issueMethod"":{""0"":""cash"",""1"":""cash"",""2"":""cash"",""3"":""cash"",""4"":""cash"",""5"":""cash"",""6"":""cash"",""7"":""cash"",""8"":""cash"",""9"":""cash"",""10"":""cash"",""11"":""cash"",""12"":""cash"",""13"":""cash"",""14"":""cash"",""15"":""cash"",""16"":""cash"",""17"":""cash"",""18"":""cash"",""19"":""cash""}}",dividend_history_final,2402041432
ADS,"{""exerciseDate"":{""0"":""14\/07\/23"",""1"":""05\/09\/22"",""2"":""18\/06\/21"",""3"":""21\/08\/20"",""4"":""17\/05\/19"",""5"":""17\/05\/18"",""6"":""26\/01\/18"",""7"":""27\/04\/17"",""8"":""07\/11\/16"",""9"":""31\/03\/16"",""10"":""31\/12\/14""},""cashYear"":{""0"":2023,""1"":2022,""2"":2020,""3"":2020,""4"":2018,""5"":2017,""6"":2017,""7"":2016,""8"":2016,""9"":2015,""10"":2014},""cashDividendPercentage"":{""0"":0.15,""1"":0.15,""2"":0.1,""3"":0.1,""4"":0.2,""5"":0.05,""6"":0.15,""7"":0.2,""8"":0.05,""9"":0.1,""10"":0.17},""issueMethod"":{""0"":""share"",""1"":""share"",""2"":""cash"",""3"":""share"",""4"":""cash"",""5"":""cash"",""6"":""cash"",""7"":""cash"",""8"":""share"",""9"":""cash"",""10"":""cash""}}",dividend_history_final,2402041432
ACV,"{""exerciseDate"":{""0"":""15\/11\/19"",""1"":""20\/09\/18"",""2"":""09\/11\/17""},""cashYear"":{""0"":2018,""1"":2017,""2"":2016},""cashDividendPercentage"":{""0"":0.09,""1"":0.09,""2"":0.06},""issueMethod"":{""0"":""cash"",""1"":""cash"",""2"":""cash""}}",dividend_history_final,2402041432
ADG,"{""exerciseDate"":{""0"":""17\/11\/22"",""1"":""06\/08\/21"",""2"":""06\/08\/21"",""3"":""16\/07\/20"",""4"":""28\/06\/19"",""5"":""30\/03\/18""},""cashYear"":{""0"":2022,""1"":2021,""2"":2020,""3"":2020,""4"":2019,""5"":2018},""cashDividendPercentage"":{""0"":0.075,""1"":0.1,""2"":0.05,""3"":0.416,""4"":0.48,""5"":0.415},""issueMethod"":{""0"":""share"",""1"":""share"",""2"":""cash"",""3"":""share"",""4"":""share"",""5"":""share""}}",dividend_history_final,2402041432
AFX,"{""exerciseDate"":{""0"":""14\/05\/19"",""1"":""27\/04\/18"",""2"":""30\/06\/13"",""3"":""18\/05\/12""},""cashYear"":{""0"":2018,""1"":2017,""2"":2012,""3"":2011},""cashDividendPercentage"":{""0"":0.015,""1"":0.035,""2"":0.04,""3"":0.07},""issueMethod"":{""0"":""cash"",""1"":""cash"",""2"":""cash"",""3"":""cash""}}",dividend_history_final,2402041432
AG1,"{""exerciseDate"":{""0"":""19\/06\/20"",""1"":""19\/04\/19"",""2"":""11\/05\/18"",""3"":""30\/12\/16""},""cashYear"":{""0"":2019,""1"":2018,""2"":2017,""3"":2016},""cashDividendPercentage"":{""0"":0.12,""1"":0.14,""2"":0.13,""3"":0.033},""issueMethod"":{""0"":""cash"",""1"":""cash"",""2"":""cash"",""3"":""cash""}}",dividend_history_final,2402041432
AGF,"{""exerciseDate"":{""0"":""23\/12\/15"",""1"":""04\/06\/15"",""2"":""28\/02\/14"",""3"":""13\/03\/13"",""4"":""29\/02\/12"",""5"":""12\/09\/11"",""6"":""25\/03\/11"",""7"":""21\/10\/10"",""8"":""31\/03\/10"",""9"":""27\/01\/10"",""10"":""15\/04\/09"",""11"":""29\/12\/08"",""12"":""02\/01\/08"",""13"":""08\/06\/07"",""14"":""13\/11\/06"",""15"":""09\/01\/06"",""16"":""14\/07\/05"",""17"":""16\/02\/05"",""18"":""06\/09\/04"",""19"":""28\/01\/04""},""cashYear"":{""0"":2015,""1"":2015,""2"":2013,""3"":2012,""4"":2011,""5"":2011,""6"":2010,""7"":2010,""8"":2010,""9"":2009,""10"":2008,""11"":2008,""12"":2007,""13"":2007,""14"":2006,""15"":2006,""16"":2005,""17"":2004,""18"":2004,""19"":2003},""cashDividendPercentage"":{""0"":0.25,""1"":0.1,""2"":0.1,""3"":0.1,""4"":0.1,""5"":0.1,""6"":0.1,""7"":0.1,""8"":0.1,""9"":0.1,""10"":0.04,""11"":0.06,""12"":0.12,""13"":0.2,""14"":0.06,""15"":0.05,""16"":0.08,""17"":0.09,""18"":0.09,""19"":0.12},""issueMethod"":{""0"":""cash"",""1"":""share"",""2"":""cash"",""3"":""cash"",""4"":""cash"",""5"":""cash"",""6"":""cash"",""7"":""cash"",""8"":""share"",""9"":""cash"",""10"":""cash"",""11"":""cash"",""12"":""cash"",""13"":""share"",""14"":""cash"",""15"":""share"",""16"":""cash"",""17"":""cash"",""18"":""cash"",""19"":""cash""}}",dividend_history_final,2402041432
AGG,"{""exerciseDate"":{""0"":""07\/12\/22"",""1"":""25\/01\/22"",""2"":""27\/08\/20""},""cashYear"":{""0"":2022,""1"":2022,""2"":2020},""cashDividendPercentage"":{""0"":0.1,""1"":0.1,""2"":0.1},""issueMethod"":{""0"":""share"",""1"":""share"",""2"":""share""}}",dividend_history_final,2402041432
AGM,"{""exerciseDate"":{""0"":""17\/07\/20"",""1"":""24\/06\/19"",""2"":""19\/06\/18"",""3"":""31\/05\/16"",""4"":""21\/05\/15"",""5"":""05\/05\/14"",""6"":""21\/05\/13"",""7"":""16\/11\/12""},""cashYear"":{""0"":2019,""1"":2018,""2"":2017,""3"":2015,""4"":2014,""5"":2013,""6"":2012,""7"":2012},""cashDividendPercentage"":{""0"":0.14,""1"":0.05,""2"":0.05,""3"":0.2,""4"":0.05,""5"":0.1,""6"":0.15,""7"":0.1},""issueMethod"":{""0"":""cash"",""1"":""cash"",""2"":""cash"",""3"":""cash"",""4"":""cash"",""5"":""cash"",""6"":""cash"",""7"":""cash""}}",dividend_history_final,2402041432
AGP,"{""exerciseDate"":{""0"":""30\/06\/23"",""1"":""30\/06\/23"",""2"":""06\/05\/22"",""3"":""03\/08\/21"",""4"":""28\/08\/20"",""5"":""12\/07\/19"",""6"":""09\/05\/18"",""7"":""03\/05\/17"",""8"":""20\/12\/16"",""9"":""25\/05\/16""},""cashYear"":{""0"":2022,""1"":2023,""2"":2021,""3"":2020,""4"":2019,""5"":2018,""6"":2018,""7"":2016,""8"":2016,""9"":2015},""cashDividendPercentage"":{""0"":0.05,""1"":0.1,""2"":0.1,""3"":0.1,""4"":0.1,""5"":0.12,""6"":0.3,""7"":0.03,""8"":0.12,""9"":0.15},""issueMethod"":{""0"":""cash"",""1"":""share"",""2"":""cash"",""3"":""cash"",""4"":""cash"",""5"":""cash"",""6"":""share"",""7"":""cash"",""8"":""cash"",""9"":""cash""}}",dividend_history_final,2402041432
AGR,"{""exerciseDate"":{""0"":""04\/10\/23"",""1"":""25\/07\/14"",""2"":""28\/05\/14"",""3"":""06\/10\/11"",""4"":""17\/06\/10""},""cashYear"":{""0"":2022,""1"":2012,""2"":2011,""3"":2010,""4"":2010},""cashDividendPercentage"":{""0"":0.06,""1"":0.025,""2"":0.038,""3"":0.07,""4"":0.1},""issueMethod"":{""0"":""cash"",""1"":""cash"",""2"":""cash"",""3"":""cash"",""4"":""share""}}",dividend_history_final,2402041432
