ticker,dealAnnounceDate,dealMethod,dealAction,dealQuantity,dealPrice,dealRatio,datime
CTB,2018-12-28,Cổ đông nội bộ,Mua,470000.0,22348.0,-0.083,2312091722
CTB,2018-11-09,Cổ đông sáng lập,Mua,150000.0,18098.0,0.133,2312091722
CTB,2018-10-15,Cổ đông nội bộ,Mua,267500.0,18676.0,0.098,2312091722
CTB,2018-10-03,Cổ đông lớn,Mua,85600.0,17970.0,0.141,2312091722
CTF,2023-07-06,Cổ đông nội bộ,Mua,50000.0,32234.0,-0.032,2312091722
CTF,2023-07-06,Cổ đông nội bộ,Mua,70000.0,32234.0,-0.032,2312091722
CTF,2023-07-05,Cổ đông nội bộ,Mua,20000.0,32189.0,-0.031,2312091722
CTF,2023-07-05,Cổ đông nội bộ,Mua,27000.0,32189.0,-0.031,2312091722
CTF,2023-07-05,Cổ đông nội bộ,Mua,110000.0,32189.0,-0.031,2312091722
CTF,2023-07-05,Cổ đông nội bộ,Mua,130000.0,32189.0,-0.031,2312091722
CTF,2023-07-05,Cổ đông nội bộ,Mua,300000.0,32189.0,-0.031,2312091722
CTF,2023-07-05,Cổ đông nội bộ,Mua,374777.0,32189.0,-0.031,2312091722
CTF,2023-06-07,Cổ đông nội bộ,Mua,0.0,31877.0,-0.021,2312091722
CTF,2021-04-14,Cổ đông nội bộ,Mua,0.0,17880.0,0.745,2312091722
CTF,2020-06-23,Cổ đông lớn,Bán,-500000.0,15617.0,0.998,2312091722
CTF,2020-06-16,Cổ đông lớn,Bán,-260000.0,15106.0,1.065,2312091722
CTF,2020-04-27,Cổ đông lớn,Bán,-970000.0,16201.0,0.926,2312091722
CTF,2020-02-25,Cổ đông lớn,Bán,-420000.0,16493.0,0.892,2312091722
CTF,2020-02-25,Cổ đông nội bộ,Mua,340000.0,16493.0,0.892,2312091722
CTF,2020-01-31,Cổ đông nội bộ,Bán,-298950.0,16602.0,0.879,2312091722
CTF,2020-01-20,Cổ đông nội bộ,Mua,0.0,16711.0,0.867,2312091722
CTF,2019-12-03,Cổ đông lớn,Bán,0.0,17003.0,0.835,2312091722
CTF,2019-10-28,Cổ đông lớn,Bán,0.0,16347.0,0.909,2312091722
CTF,2019-09-20,Cổ đông lớn,Bán,0.0,14924.0,1.091,2312091722
CTF,2023-07-06,Cổ đông nội bộ,Mua,50000.0,32234.0,-0.032,2312091722
CTF,2023-07-06,Cổ đông nội bộ,Mua,70000.0,32234.0,-0.032,2312091722
CTF,2023-07-05,Cổ đông nội bộ,Mua,20000.0,32189.0,-0.031,2312091722
CTF,2023-07-05,Cổ đông nội bộ,Mua,27000.0,32189.0,-0.031,2312091722
CTF,2023-07-05,Cổ đông nội bộ,Mua,110000.0,32189.0,-0.031,2312091722
CTF,2023-07-05,Cổ đông nội bộ,Mua,130000.0,32189.0,-0.031,2312091722
CTF,2023-07-05,Cổ đông nội bộ,Mua,300000.0,32189.0,-0.031,2312091722
CTF,2023-07-05,Cổ đông nội bộ,Mua,374777.0,32189.0,-0.031,2312091722
CTF,2023-06-07,Cổ đông nội bộ,Mua,0.0,31877.0,-0.021,2312091722
CTF,2021-04-14,Cổ đông nội bộ,Mua,0.0,17880.0,0.745,2312091722
CTF,2020-06-23,Cổ đông lớn,Bán,-500000.0,15617.0,0.998,2312091722
CTF,2020-06-16,Cổ đông lớn,Bán,-260000.0,15106.0,1.065,2312091722
CTF,2020-04-27,Cổ đông lớn,Bán,-970000.0,16201.0,0.926,2312091722
CTF,2020-02-25,Cổ đông lớn,Bán,-420000.0,16493.0,0.892,2312091722
CTF,2020-02-25,Cổ đông nội bộ,Mua,340000.0,16493.0,0.892,2312091722
CTF,2020-01-31,Cổ đông nội bộ,Bán,-298950.0,16602.0,0.879,2312091722
CTF,2020-01-20,Cổ đông nội bộ,Mua,0.0,16711.0,0.867,2312091722
CTF,2019-12-03,Cổ đông lớn,Bán,0.0,17003.0,0.835,2312091722
CTF,2019-10-28,Cổ đông lớn,Bán,0.0,16347.0,0.909,2312091722
CTF,2019-09-20,Cổ đông lớn,Bán,0.0,14924.0,1.091,2312091722
CTC,2022-05-27,Cổ đông lớn,Bán,-120000.0,5900.0,-0.78,2312091722
CTC,2022-04-18,Cổ đông lớn,Bán,-620000.0,7800.0,-0.833,2312091722
CTC,2022-04-15,Cổ đông lớn,Bán,-80000.0,8500.0,-0.847,2312091722
CTC,2022-04-04,Cổ đông lớn,Bán,-1500000.0,10600.0,-0.877,2312091722
CTC,2022-03-10,Cổ đông nội bộ,Bán,-170000.0,9600.0,-0.865,2312091722
CTC,2022-03-10,Cổ đông nội bộ,Bán,-79700.0,9600.0,-0.865,2312091722
CTC,2022-01-20,Cổ đông nội bộ,Bán,-800000.0,8400.0,-0.845,2312091722
CTC,2022-01-18,Cổ đông lớn,Mua,3400000.0,7900.0,-0.835,2312091722
CTC,2022-01-17,Cổ đông lớn,Bán,-1500000.0,7700.0,-0.831,2312091722
CTC,2022-01-17,Cổ đông nội bộ,Bán,-800000.0,7700.0,-0.831,2312091722
CTC,2022-01-14,Cổ đông sáng lập,Bán,-800000.0,8400.0,-0.845,2312091722
CTC,2021-12-30,Cổ đông lớn,Mua,0.0,8400.0,-0.845,2312091722
CTC,2021-10-27,Cổ đông nội bộ,Bán,-2000000.0,7600.0,-0.829,2312091722
CTC,2021-04-05,Cổ đông lớn,Bán,-190000.0,3700.0,-0.649,2312091722
CTC,2021-03-26,Cổ đông lớn,Mua,800000.0,3400.0,-0.618,2312091722
CTC,2021-03-26,Cổ đông lớn,Bán,-1461500.0,3400.0,-0.618,2312091722
CTC,2021-03-26,Cổ đông lớn,Bán,-616100.0,3400.0,-0.618,2312091722
CTC,2021-01-28,Cổ đông nội bộ,Mua,0.0,3500.0,-0.629,2312091722
CTC,2020-12-24,Cổ đông nội bộ,Mua,0.0,4100.0,-0.683,2312091722
CTC,2020-07-01,Cổ đông nội bộ,Bán,-32500.0,3500.0,-0.629,2312091722
CTC,2022-05-27,Cổ đông lớn,Bán,-120000.0,5900.0,-0.78,2312091722
CTC,2022-04-18,Cổ đông lớn,Bán,-620000.0,7800.0,-0.833,2312091722
CTC,2022-04-15,Cổ đông lớn,Bán,-80000.0,8500.0,-0.847,2312091722
CTC,2022-04-04,Cổ đông lớn,Bán,-1500000.0,10600.0,-0.877,2312091722
CTC,2022-03-10,Cổ đông nội bộ,Bán,-170000.0,9600.0,-0.865,2312091722
CTC,2022-03-10,Cổ đông nội bộ,Bán,-79700.0,9600.0,-0.865,2312091722
CTC,2022-01-20,Cổ đông nội bộ,Bán,-800000.0,8400.0,-0.845,2312091722
CTC,2022-01-18,Cổ đông lớn,Mua,3400000.0,7900.0,-0.835,2312091722
CTC,2022-01-17,Cổ đông lớn,Bán,-1500000.0,7700.0,-0.831,2312091722
CTC,2022-01-17,Cổ đông nội bộ,Bán,-800000.0,7700.0,-0.831,2312091722
CTC,2022-01-14,Cổ đông sáng lập,Bán,-800000.0,8400.0,-0.845,2312091722
CTC,2021-12-30,Cổ đông lớn,Mua,0.0,8400.0,-0.845,2312091722
CTC,2021-10-27,Cổ đông nội bộ,Bán,-2000000.0,7600.0,-0.829,2312091722
CTC,2021-04-05,Cổ đông lớn,Bán,-190000.0,3700.0,-0.649,2312091722
CTC,2021-03-26,Cổ đông lớn,Mua,800000.0,3400.0,-0.618,2312091722
CTC,2021-03-26,Cổ đông lớn,Bán,-1461500.0,3400.0,-0.618,2312091722
CTC,2021-03-26,Cổ đông lớn,Bán,-616100.0,3400.0,-0.618,2312091722
CTC,2021-01-28,Cổ đông nội bộ,Mua,0.0,3500.0,-0.629,2312091722
CTC,2020-12-24,Cổ đông nội bộ,Mua,0.0,4100.0,-0.683,2312091722
CTC,2020-07-01,Cổ đông nội bộ,Bán,-32500.0,3500.0,-0.629,2312091722
CT3,2021-04-15,Cổ đông lớn,Mua,32500.0,8700.0,-0.161,2312091722
CT3,2020-08-18,Cổ đông nội bộ,Bán,0.0,7700.0,-0.052,2312091722
CT3,2019-11-20,Cổ đông nội bộ,Mua,349794.0,7700.0,-0.052,2312091722
CT3,2019-11-19,Cổ đông nội bộ,Bán,-349794.0,7700.0,-0.052,2312091722
CT3,2019-11-06,Cổ đông nội bộ,Mua,0.0,7600.0,-0.039,2312091722
CT3,2019-06-27,Cổ đông nội bộ,Mua,443000.0,8900.0,-0.18,2312091722
CT3,2019-06-25,Cổ đông sáng lập,Mua,36456.0,7800.0,-0.064,2312091722
CT3,2019-06-11,Cổ đông nội bộ,Bán,-256044.0,8300.0,-0.12,2312091722
CT3,2019-06-11,Cổ đông nội bộ,Bán,-256044.0,8300.0,-0.12,2312091722
CT3,2019-05-14,Cổ đông nội bộ,Mua,156044.0,7100.0,0.028,2312091722
CT3,2019-05-14,Cổ đông nội bộ,Mua,100000.0,7100.0,0.028,2312091722
CT3,2019-05-13,Cổ đông lớn,Bán,-175000.0,7200.0,0.014,2312091722
CT3,2019-05-13,Cổ đông lớn,Bán,-600000.0,7200.0,0.014,2312091722
CT3,2019-05-07,Cổ đông nội bộ,Mua,775000.0,8200.0,-0.11,2312091722
CT3,2018-04-17,Cổ đông lớn,Bán,0.0,5700.0,0.281,2312091722
CT3,2016-10-28,Cổ đông nội bộ,Mua,24832.0,5500.0,0.327,2312091722
CT3,2016-01-19,Cổ đông nội bộ,Mua,3813.0,9500.0,-0.232,2312091722
CT3,2021-04-15,Cổ đông lớn,Mua,32500.0,8700.0,-0.161,2312091722
CT3,2020-08-18,Cổ đông nội bộ,Bán,0.0,7700.0,-0.052,2312091722
CT3,2019-11-20,Cổ đông nội bộ,Mua,349794.0,7700.0,-0.052,2312091722
CT3,2019-11-19,Cổ đông nội bộ,Bán,-349794.0,7700.0,-0.052,2312091722
CT3,2019-11-06,Cổ đông nội bộ,Mua,0.0,7600.0,-0.039,2312091722
CT3,2019-06-27,Cổ đông nội bộ,Mua,443000.0,8900.0,-0.18,2312091722
CT3,2019-06-25,Cổ đông sáng lập,Mua,36456.0,7800.0,-0.064,2312091722
CT3,2019-06-11,Cổ đông nội bộ,Bán,-256044.0,8300.0,-0.12,2312091722
CT3,2019-06-11,Cổ đông nội bộ,Bán,-256044.0,8300.0,-0.12,2312091722
CT3,2019-05-14,Cổ đông nội bộ,Mua,156044.0,7100.0,0.028,2312091722
CT3,2019-05-14,Cổ đông nội bộ,Mua,100000.0,7100.0,0.028,2312091722
CT3,2019-05-13,Cổ đông lớn,Bán,-175000.0,7200.0,0.014,2312091722
CT3,2019-05-13,Cổ đông lớn,Bán,-600000.0,7200.0,0.014,2312091722
CT3,2019-05-07,Cổ đông nội bộ,Mua,775000.0,8200.0,-0.11,2312091722
CT3,2018-04-17,Cổ đông lớn,Bán,0.0,5700.0,0.281,2312091722
CT3,2016-10-28,Cổ đông nội bộ,Mua,24832.0,5500.0,0.327,2312091722
CT3,2016-01-19,Cổ đông nội bộ,Mua,3813.0,9500.0,-0.232,2312091722
CTG,2021-11-26,Cổ đông sáng lập,Bán,-5500.0,29961.0,-0.102,2312091722
CTG,2021-10-20,Cổ đông sáng lập,Mua,9000.0,29283.0,-0.081,2312091722
CTG,2021-08-27,Cổ đông nội bộ,Mua,50000.0,30406.0,-0.115,2312091722
CTG,2021-04-02,Cổ đông nội bộ,Mua,12000.0,31234.0,-0.139,2312091722
CTG,2020-01-14,Cổ đông lớn,Bán,-36772272.0,17522.0,0.535,2312091722
CTG,2020-01-13,Cổ đông lớn,Bán,-18939642.0,17298.0,0.555,2312091722
CTG,2019-11-19,Cổ đông lớn,Bán,-39226184.0,16031.0,0.678,2312091722
CTG,2019-11-19,Cổ đông lớn,Bán,-18146000.0,16031.0,0.678,2312091722
CTG,2018-06-14,Cổ đông nội bộ,Bán,-42000.0,19983.0,0.346,2312091722
CTG,2018-01-26,Cổ đông nội bộ,Bán,-31920.0,20355.0,0.322,2312091722
CTG,2017-01-19,Cổ đông nội bộ,Bán,0.0,12686.0,1.12,2312091722
CTG,2016-06-02,Cổ đông sáng lập,Mua,1000.0,12345.0,1.179,2312091722
CTG,2016-06-02,Cổ đông sáng lập,Bán,-1000.0,12345.0,1.179,2312091722
CTG,2013-05-16,Cổ đông lớn,Mua,644389811.0,,,2312091722
CTG,2012-07-16,Cổ đông nội bộ,Bán,-2000.0,,,2312091722
CTG,2012-06-28,Cổ đông nội bộ,Bán,-2270.0,,,2312091722
CTG,2012-05-23,Cổ đông nội bộ,Mua,2000.0,,,2312091722
CTG,2012-05-23,Cổ đông nội bộ,Bán,-25000.0,,,2312091722
CTG,2012-05-10,Cổ đông nội bộ,Bán,0.0,,,2312091722
CTG,2012-05-10,Cổ đông nội bộ,TN,1890.0,,,2312091722
CTG,2021-11-26,Cổ đông sáng lập,Bán,-5500.0,29961.0,-0.102,2312091722
CTG,2021-10-20,Cổ đông sáng lập,Mua,9000.0,29283.0,-0.081,2312091722
CTG,2021-08-27,Cổ đông nội bộ,Mua,50000.0,30406.0,-0.115,2312091722
CTG,2021-04-02,Cổ đông nội bộ,Mua,12000.0,31234.0,-0.139,2312091722
CTG,2020-01-14,Cổ đông lớn,Bán,-36772272.0,17522.0,0.535,2312091722
CTG,2020-01-13,Cổ đông lớn,Bán,-18939642.0,17298.0,0.555,2312091722
CTG,2019-11-19,Cổ đông lớn,Bán,-39226184.0,16031.0,0.678,2312091722
CTG,2019-11-19,Cổ đông lớn,Bán,-18146000.0,16031.0,0.678,2312091722
CTG,2018-06-14,Cổ đông nội bộ,Bán,-42000.0,19983.0,0.346,2312091722
CTG,2018-01-26,Cổ đông nội bộ,Bán,-31920.0,20355.0,0.322,2312091722
CTG,2017-01-19,Cổ đông nội bộ,Bán,0.0,12686.0,1.12,2312091722
CTG,2016-06-02,Cổ đông sáng lập,Mua,1000.0,12345.0,1.179,2312091722
CTG,2016-06-02,Cổ đông sáng lập,Bán,-1000.0,12345.0,1.179,2312091722
CTG,2013-05-16,Cổ đông lớn,Mua,644389811.0,,,2312091722
CTG,2012-07-16,Cổ đông nội bộ,Bán,-2000.0,,,2312091722
CTG,2012-06-28,Cổ đông nội bộ,Bán,-2270.0,,,2312091722
CTG,2012-05-23,Cổ đông nội bộ,Mua,2000.0,,,2312091722
CTG,2012-05-23,Cổ đông nội bộ,Bán,-25000.0,,,2312091722
CTG,2012-05-10,Cổ đông nội bộ,Bán,0.0,,,2312091722
CTG,2012-05-10,Cổ đông nội bộ,TN,1890.0,,,2312091722
CTI,2022-08-19,Cổ đông nội bộ,Bán,-1242730.0,15300.0,-0.046,2312091722
CTI,2022-06-21,Cổ đông sáng lập,Mua,10000.0,12000.0,0.217,2312091722
CTI,2022-02-28,Cổ đông sáng lập,Bán,0.0,22300.0,-0.345,2312091722
CTI,2021-03-01,Cổ đông lớn,Bán,-200000.0,14105.0,0.035,2312091722
CTI,2021-02-24,Cổ đông lớn,Bán,-167200.0,14530.0,0.005,2312091722
CTI,2021-01-26,Cổ đông lớn,Bán,-200000.0,14624.0,-0.002,2312091722
CTI,2021-01-21,Cổ đông lớn,Bán,-259300.0,15143.0,-0.036,2312091722
CTI,2020-12-07,Cổ đông lớn,Bán,-220090.0,13147.0,0.111,2312091722
CTI,2020-10-27,Cổ đông lớn,Bán,-180000.0,10970.0,0.331,2312091722
CTI,2020-08-14,Cổ đông nội bộ,Bán,-60000.0,11710.0,0.247,2312091722
CTI,2020-08-05,Cổ đông sáng lập,Bán,-200000.0,10709.0,0.363,2312091722
CTI,2020-08-04,Cổ đông nội bộ,Bán,-200000.0,10666.0,0.369,2312091722
CTI,2020-07-10,Cổ đông nội bộ,Bán,-2000000.0,12973.0,0.125,2312091722
CTI,2020-06-03,Cổ đông lớn,Bán,-123700.0,15818.0,-0.077,2312091722
CTI,2020-05-28,Cổ đông nội bộ,Bán,0.0,15411.0,-0.053,2312091722
CTI,2020-05-25,Cổ đông lớn,Bán,-199120.0,15451.0,-0.055,2312091722
CTI,2020-05-14,Cổ đông lớn,Bán,-160000.0,15859.0,-0.079,2312091722
CTI,2020-05-13,Cổ đông nội bộ,Bán,0.0,16307.0,-0.105,2312091722
CTI,2020-05-07,Cổ đông nội bộ,Bán,-15340.0,16104.0,-0.093,2312091722
CTI,2020-04-20,Cổ đông nội bộ,Bán,-2000000.0,15900.0,-0.082,2312091722
CTI,2022-08-19,Cổ đông nội bộ,Bán,-1242730.0,15300.0,-0.046,2312091722
CTI,2022-06-21,Cổ đông sáng lập,Mua,10000.0,12000.0,0.217,2312091722
CTI,2022-02-28,Cổ đông sáng lập,Bán,0.0,22300.0,-0.345,2312091722
CTI,2021-03-01,Cổ đông lớn,Bán,-200000.0,14105.0,0.035,2312091722
CTI,2021-02-24,Cổ đông lớn,Bán,-167200.0,14530.0,0.005,2312091722
CTI,2021-01-26,Cổ đông lớn,Bán,-200000.0,14624.0,-0.002,2312091722
CTI,2021-01-21,Cổ đông lớn,Bán,-259300.0,15143.0,-0.036,2312091722
CTI,2020-12-07,Cổ đông lớn,Bán,-220090.0,13147.0,0.111,2312091722
CTI,2020-10-27,Cổ đông lớn,Bán,-180000.0,10970.0,0.331,2312091722
CTI,2020-08-14,Cổ đông nội bộ,Bán,-60000.0,11710.0,0.247,2312091722
CTI,2020-08-05,Cổ đông sáng lập,Bán,-200000.0,10709.0,0.363,2312091722
CTI,2020-08-04,Cổ đông nội bộ,Bán,-200000.0,10666.0,0.369,2312091722
CTI,2020-07-10,Cổ đông nội bộ,Bán,-2000000.0,12973.0,0.125,2312091722
CTI,2020-06-03,Cổ đông lớn,Bán,-123700.0,15818.0,-0.077,2312091722
CTI,2020-05-28,Cổ đông nội bộ,Bán,0.0,15411.0,-0.053,2312091722
CTI,2020-05-25,Cổ đông lớn,Bán,-199120.0,15451.0,-0.055,2312091722
CTI,2020-05-14,Cổ đông lớn,Bán,-160000.0,15859.0,-0.079,2312091722
CTI,2020-05-13,Cổ đông nội bộ,Bán,0.0,16307.0,-0.105,2312091722
CTI,2020-05-07,Cổ đông nội bộ,Bán,-15340.0,16104.0,-0.093,2312091722
CTI,2020-04-20,Cổ đông nội bộ,Bán,-2000000.0,15900.0,-0.082,2312091722
CTT,2023-08-23,Cổ đông lớn,Mua,64900.0,17826.0,-0.13,2312091722
CTT,2023-08-21,Cổ đông lớn,Mua,151067.0,17639.0,-0.121,2312091722
CTT,2023-07-07,Cổ đông lớn,Mua,51000.0,16986.0,-0.087,2312091722
CTT,2023-06-13,Cổ đông lớn,Bán,-358000.0,14839.0,0.045,2312091722
CTT,2022-10-12,Cổ đông lớn,Mua,38600.0,13813.0,0.122,2312091722
CTT,2022-05-25,Cổ đông lớn,Mua,124300.0,19371.0,-0.2,2312091722
CTT,2021-09-08,Cổ đông lớn,Bán,-106500.0,11240.0,0.379,2312091722
CTT,2020-01-08,Cổ đông lớn,Mua,358000.0,6830.0,1.269,2312091722
CTT,2020-01-07,Cổ đông lớn,Bán,-358000.0,7589.0,1.042,2312091722
CTT,2019-11-08,Cổ đông nội bộ,Mua,0.0,6662.0,1.327,2312091722
CTT,2017-04-04,Cổ đông nội bộ,Mua,4964.0,5013.0,2.092,2312091722
CTT,2023-08-23,Cổ đông lớn,Mua,64900.0,17826.0,-0.13,2312091722
CTT,2023-08-21,Cổ đông lớn,Mua,151067.0,17639.0,-0.121,2312091722
CTT,2023-07-07,Cổ đông lớn,Mua,51000.0,16986.0,-0.087,2312091722
CTT,2023-06-13,Cổ đông lớn,Bán,-358000.0,14839.0,0.045,2312091722
CTT,2022-10-12,Cổ đông lớn,Mua,38600.0,13813.0,0.122,2312091722
CTT,2022-05-25,Cổ đông lớn,Mua,124300.0,19371.0,-0.2,2312091722
CTT,2021-09-08,Cổ đông lớn,Bán,-106500.0,11240.0,0.379,2312091722
CTT,2020-01-08,Cổ đông lớn,Mua,358000.0,6830.0,1.269,2312091722
CTT,2020-01-07,Cổ đông lớn,Bán,-358000.0,7589.0,1.042,2312091722
CTT,2019-11-08,Cổ đông nội bộ,Mua,0.0,6662.0,1.327,2312091722
CTT,2017-04-04,Cổ đông nội bộ,Mua,4964.0,5013.0,2.092,2312091722
CTR,2023-09-27,Cổ đông lớn,Mua,1437700.0,76000.0,0.191,2312091722
CTR,2022-06-14,Cổ đông nội bộ,Mua,10000.0,65680.0,0.378,2312091722
CTR,2021-10-07,Cổ đông nội bộ,Mua,19000.0,69100.0,0.31,2312091722
CTR,2021-08-05,Cổ đông sáng lập,Mua,23000.0,66600.0,0.359,2312091722
CTR,2021-08-05,Cổ đông nội bộ,Mua,6000.0,66600.0,0.359,2312091722
CTR,2021-08-05,Cổ đông nội bộ,Mua,7700.0,66600.0,0.359,2312091722
CTR,2021-08-05,Cổ đông nội bộ,Mua,17900.0,66600.0,0.359,2312091722
CTR,2021-08-05,Cổ đông nội bộ,Mua,19700.0,66600.0,0.359,2312091722
CTR,2021-06-23,Cổ đông sáng lập,Mua,10000.0,60000.0,0.508,2312091722
CTR,2021-06-07,Cổ đông nội bộ,Mua,8200.0,52600.0,0.721,2312091722
CTR,2021-05-19,Cổ đông sáng lập,Mua,64200.0,45300.0,0.998,2312091722
CTR,2021-04-20,Cổ đông sáng lập,Mua,24200.0,53700.0,0.685,2312091722
CTR,2021-01-14,Cổ đông lớn,Bán,-4424700.0,51200.0,0.768,2312091722
CTR,2020-09-03,Cổ đông nội bộ,Mua,6000.0,25600.0,2.535,2312091722
CTR,2020-07-20,Cổ đông nội bộ,Mua,2000.0,25500.0,2.549,2312091722
CTR,2020-07-20,Cổ đông nội bộ,Mua,6800.0,25500.0,2.549,2312091722
CTR,2020-06-25,Cổ đông nội bộ,Mua,5000.0,22800.0,2.969,2312091722
CTR,2020-06-15,Cổ đông nội bộ,Mua,0.0,22100.0,3.095,2312091722
CTR,2020-05-21,Cổ đông nội bộ,Mua,0.0,23600.0,2.835,2312091722
CTR,2020-05-06,Cổ đông nội bộ,Mua,4000.0,20300.0,3.458,2312091722
CTR,2023-09-27,Cổ đông lớn,Mua,1437700.0,76000.0,0.191,2312091722
CTR,2022-06-14,Cổ đông nội bộ,Mua,10000.0,65680.0,0.378,2312091722
CTR,2021-10-07,Cổ đông nội bộ,Mua,19000.0,69100.0,0.31,2312091722
CTR,2021-08-05,Cổ đông sáng lập,Mua,23000.0,66600.0,0.359,2312091722
CTR,2021-08-05,Cổ đông nội bộ,Mua,6000.0,66600.0,0.359,2312091722
CTR,2021-08-05,Cổ đông nội bộ,Mua,7700.0,66600.0,0.359,2312091722
CTR,2021-08-05,Cổ đông nội bộ,Mua,17900.0,66600.0,0.359,2312091722
CTR,2021-08-05,Cổ đông nội bộ,Mua,19700.0,66600.0,0.359,2312091722
CTR,2021-06-23,Cổ đông sáng lập,Mua,10000.0,60000.0,0.508,2312091722
CTR,2021-06-07,Cổ đông nội bộ,Mua,8200.0,52600.0,0.721,2312091722
CTR,2021-05-19,Cổ đông sáng lập,Mua,64200.0,45300.0,0.998,2312091722
CTR,2021-04-20,Cổ đông sáng lập,Mua,24200.0,53700.0,0.685,2312091722
CTR,2021-01-14,Cổ đông lớn,Bán,-4424700.0,51200.0,0.768,2312091722
CTR,2020-09-03,Cổ đông nội bộ,Mua,6000.0,25600.0,2.535,2312091722
CTR,2020-07-20,Cổ đông nội bộ,Mua,2000.0,25500.0,2.549,2312091722
CTR,2020-07-20,Cổ đông nội bộ,Mua,6800.0,25500.0,2.549,2312091722
CTR,2020-06-25,Cổ đông nội bộ,Mua,5000.0,22800.0,2.969,2312091722
CTR,2020-06-15,Cổ đông nội bộ,Mua,0.0,22100.0,3.095,2312091722
CTR,2020-05-21,Cổ đông nội bộ,Mua,0.0,23600.0,2.835,2312091722
CTR,2020-05-06,Cổ đông nội bộ,Mua,4000.0,20300.0,3.458,2312091722
CTW,2022-04-19,Cổ đông lớn,Mua,6900000.0,23900.0,-0.331,2312091722
CTW,2022-04-14,Cổ đông lớn,Bán,-13329900.0,20900.0,-0.234,2312091722
CTW,2020-02-14,Cổ đông lớn,Bán,-3374000.0,9000.0,0.778,2312091722
CTW,2020-02-13,Cổ đông lớn,Bán,-3637000.0,9000.0,0.778,2312091722
CTW,2019-09-20,Cổ đông lớn,Mua,3637000.0,8200.0,0.951,2312091722
CTW,2019-09-04,Cổ đông lớn,Bán,-3640000.0,8200.0,0.951,2312091722
CTW,2019-02-13,Cổ đông lớn,Mua,7019500.0,4700.0,2.404,2312091722
CTW,2018-02-08,Cổ đông lớn,Bán,-6310400.0,4500.0,2.556,2312091722
CTW,2018-02-07,Cổ đông lớn,Mua,6310400.0,4500.0,2.556,2312091722
CTW,2016-11-18,Cổ đông nội bộ,Mua,1500.0,4400.0,2.636,2312091722
CTW,2022-04-19,Cổ đông lớn,Mua,6900000.0,23900.0,-0.331,2312091722
CTW,2022-04-14,Cổ đông lớn,Bán,-13329900.0,20900.0,-0.234,2312091722
CTW,2020-02-14,Cổ đông lớn,Bán,-3374000.0,9000.0,0.778,2312091722
CTW,2020-02-13,Cổ đông lớn,Bán,-3637000.0,9000.0,0.778,2312091722
CTW,2019-09-20,Cổ đông lớn,Mua,3637000.0,8200.0,0.951,2312091722
CTW,2019-09-04,Cổ đông lớn,Bán,-3640000.0,8200.0,0.951,2312091722
CTW,2019-02-13,Cổ đông lớn,Mua,7019500.0,4700.0,2.404,2312091722
CTW,2018-02-08,Cổ đông lớn,Bán,-6310400.0,4500.0,2.556,2312091722
CTW,2018-02-07,Cổ đông lớn,Mua,6310400.0,4500.0,2.556,2312091722
CTW,2016-11-18,Cổ đông nội bộ,Mua,1500.0,4400.0,2.636,2312091722
CTP,2023-12-04,Cổ đông lớn,Bán,-1495000.0,4600.0,-0.043,2312091722
CTP,2023-08-21,Cổ đông nội bộ,Bán,-604000.0,4800.0,-0.083,2312091722
CTP,2023-08-14,Cổ đông lớn,Bán,-754000.0,4800.0,-0.083,2312091722
CTP,2023-08-11,Cổ đông lớn,Bán,-803900.0,4800.0,-0.083,2312091722
CTP,2023-08-11,Cổ đông lớn,Bán,-605000.0,4800.0,-0.083,2312091722
CTP,2023-07-27,Cổ đông sáng lập,Bán,-119080.0,4600.0,-0.043,2312091722
CTP,2022-12-02,Cổ đông nội bộ,Mua,230600.0,4000.0,0.1,2312091722
CTP,2022-07-11,Cổ đông lớn,Mua,150000.0,5000.0,-0.12,2312091722
CTP,2022-07-11,Cổ đông lớn,Mua,199000.0,5000.0,-0.12,2312091722
CTP,2022-01-04,Cổ đông lớn,Bán,-50000.0,9200.0,-0.522,2312091722
CTP,2021-11-22,Cổ đông lớn,Bán,-103000.0,8000.0,-0.45,2312091722
CTP,2021-01-28,Cổ đông lớn,Mua,45000.0,3600.0,0.222,2312091722
CTP,2021-01-26,Cổ đông lớn,Mua,75200.0,4100.0,0.073,2312091722
CTP,2019-11-22,Cổ đông nội bộ,Bán,-1538900.0,2900.0,0.517,2312091722
CTP,2019-11-05,Cổ đông lớn,Mua,1114318.0,3100.0,0.419,2312091722
CTP,2019-11-05,Cổ đông sáng lập,Bán,-7018.0,3100.0,0.419,2312091722
CTP,2019-11-05,Cổ đông sáng lập,Bán,-6050.0,3100.0,0.419,2312091722
CTP,2019-11-05,Cổ đông nội bộ,Bán,-2500000.0,3100.0,0.419,2312091722
CTP,2019-11-05,Cổ đông nội bộ,Bán,-60500.0,3100.0,0.419,2312091722
CTP,2019-11-05,Cổ đông nội bộ,Bán,-9400.0,3100.0,0.419,2312091722
CTP,2023-12-04,Cổ đông lớn,Bán,-1495000.0,4600.0,-0.043,2312091722
CTP,2023-08-21,Cổ đông nội bộ,Bán,-604000.0,4800.0,-0.083,2312091722
CTP,2023-08-14,Cổ đông lớn,Bán,-754000.0,4800.0,-0.083,2312091722
CTP,2023-08-11,Cổ đông lớn,Bán,-803900.0,4800.0,-0.083,2312091722
